setCode,rarity,subtype_category,Common,Rare,Uncommon,Mythical,Angle,Other,Human,Zombies
PCY,rare,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Zombie,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Human,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,common,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Angel,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,uncommon,Other,55,45,44,0,1.0,117.0,23.0,3.0
PCY,rare,Other,55,45,44,0,1.0,117.0,23.0,3.0
ROE,mythic,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,mythic,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,mythic,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,mythic,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Angel,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,mythic,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,mythic,Angel,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,mythic,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,mythic,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,mythic,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Zombie,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,mythic,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,mythic,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Zombie,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,mythic,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Human,120,53,60,15,2.0,222.0,22.0,2.0
ROE,mythic,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,mythic,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,mythic,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,uncommon,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,rare,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
ROE,common,Other,120,53,60,15,2.0,222.0,22.0,2.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Angel,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,mythic,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,mythic,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,mythic,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,mythic,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,mythic,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,mythic,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Zombie,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Zombie,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Zombie,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,mythic,Human,142,168,137,58,1.0,389.0,84.0,31.0
VOW,mythic,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,common,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,uncommon,Other,142,168,137,58,1.0,389.0,84.0,31.0
VOW,rare,Other,142,168,137,58,1.0,389.0,84.0,31.0
